ID,平台,用户昵称,用户等级,评论内容,评分,日期,SKU,追加评论,追加日期,有图片,商家回复
r_1771737727482_464,tmall,用**,,用**72025年6月29日已购：JPCD12E-NT01S 14套 黑色01发现人住多了，还是需要有洗碗机，真的是可以解决很多的，所以最后还是选择了要去购买一个洗碗机用起来很方便的商家回复：看到您的好评瞬间充满能量！这份认可比任何奖励都珍贵，我们会带着这份动力，把每一次服务都做到超预期！更多,5,2025年6月29,,,,否,看到您的好评瞬间充满能量！这份认可比任何奖励都珍贵，我们会带着这份动力，把每一次服务都做到超预期！更多
r_1771737727482_465,tmall,王**,,王**12025年6月9日已购：JPCD12E-NT01S 14套 黑色08人多吃饭，解放双手神器，洗完四壁会有残留水珠，洗的可以商家回复：不早不晚的相遇，一切都是最好的安排。您的句句认可和肯定，真实的话语，让我们不由间又多了一份信心，我们会不忘初心，做到更好。希望您永远记得有我们伴在您的身边，我们时刻准备着再次为您服务！更多,5,2025年6月9,,,,否,不早不晚的相遇，一切都是最好的安排。您的句句认可和肯定，真实的话语，让我们不由间又多了一份信心，我们会不忘初心，做到更好。希望您永远记得有我们伴在您的身边，我们时刻准备着再次为您服务！更多
r_1771737727483_466,tmall,垚**,,垚**82024年11月25日已购：JPCD12E-NT01S 13套 黑色03这款洗碗机颜值高，家里空间比较局促，这款嵌入式刚好符合我家要求，很满意，试了一下，洗完效果也很好。商家回复：(≖ᴗ≖)✧嘻嘻~看到太粉大人用上了我们的洗碗机，方小太的心里可真高兴~太粉大人可以有更多的时间陪伴家人啦~祝您生活愉快，事事顺心~ 更多,5,2024年11月25,,,,否,(≖ᴗ≖)✧嘻嘻~看到太粉大人用上了我们的洗碗机，方小太的心里可真高兴~太粉大人可以有更多的时间陪伴家人啦~祝您生活愉快，事事顺心~ 更多
r_1771737727483_467,tmall,,,匿名买家2024年11月7日已购：JPCD12E-NT01S 13套 黑色00清洗容量：可以 声音大小：能接受 其他特色：方便 清洁很好商家回复：倾心相遇，安暖相陪。您的回复是多么的用心啊！让我感觉到认识这么好的买家实在是太晚了！我们对待每一位顾客就像对待亲人一样，为您挑选最适合的宝贝哦，都只为得到您的赞美。~(@^_^@)~更多,5,2024年11月7,,,,否,倾心相遇，安暖相陪。您的回复是多么的用心啊！让我感觉到认识这么好的买家实在是太晚了！我们对待每一位顾客就像对待亲人一样，为您挑选最适合的宝贝哦，都只为得到您的赞美。~(@^_^@)~更多
r_1771737727483_468,tmall,爱**,,爱**72024年8月12日已购：JPCD12E-NT01S 13套 黑色029感谢客服小田很耐心的回答问题，安装师傅也很给力，洗碗机也很漂亮，新家全套都是方太的，还没入住，等以后用了在来追平商家回复：正是拥有一批像您这样的客户，我们才能一步步走到今天。谢谢太粉对咱服务技师的肯定！极致的服务来源于我们对您的重视。我们的产品让您动心，我们的服务让您省心，我们的细节让您放心，后续的使用让您舒心，这是我们孜孜不倦的追求！永远相信美好的事情即将发生~ 更多,5,2024年8月12,,,,否,正是拥有一批像您这样的客户，我们才能一步步走到今天。谢谢太粉对咱服务技师的肯定！极致的服务来源于我们对您的重视。我们的产品让您动心，我们的服务让您省心，我们的细节让您放心，后续的使用让您舒心，这是我们孜孜不倦的追求！永远相信美好的事情即将发生~ 更多
r_1771737727483_469,tmall,罗**,,罗**-2025年7月30日已购：JPCD6E-02-B-NF1 14套 白色02买的白色洗碗机和橱柜很适配，安装师傅很仔细，装完还演示一遍，很好清洁很好商家回复：信任，是人生一笔弥足珍贵的储蓄，谢谢您对方太的信任与支持哦，很荣幸可以为您呈上方太的商品，让您体验方小太的服务~相信有您的鼓励我们会更加进步哒ヾ(●´∀｀●)更多,5,2025年7月30,,,,否,信任，是人生一笔弥足珍贵的储蓄，谢谢您对方太的信任与支持哦，很荣幸可以为您呈上方太的商品，让您体验方小太的服务~相信有您的鼓励我们会更加进步哒ヾ(●´∀｀●)更多
r_1771737727483_470,tmall,旺**,,旺**82025年7月15日已购：JPCD12E-NT01S 14套 黑色00还没安装，使用了再来评价商家回复：买到就是赚到呢！期待追评！毕竟我们的缘分才刚刚开始呀~安装前记得call服务热线952315预约！一定要记得上传安装小哥哥帅气的工作照和我美美的亮相图哦。(★ᴗ★)更多,5,2025年7月15,,！毕竟我们的缘分才刚刚开始呀~安装前记得call服务热线952315预约！一定要记得上传安装小哥哥帅气的工作照和我美美的亮相图哦。(★ᴗ★)更多,,否,买到就是赚到呢！期待追评！毕竟我们的缘分才刚刚开始呀~安装前记得call服务热线952315预约！一定要记得上传安装小哥哥帅气的工作照和我美美的亮相图哦。(★ᴗ★)更多
r_1771737727483_471,tmall,用**,,用**92025年3月25日已购：JPCD12E-NT01S 13套 黑色255      方太真实专业，我家老式装修，怎么都安装不了洗碗机。方太师傅上门想办法测量，安装洗碗机的时候要改装，费时费力，师傅很有耐心。改装完成很满意，洗了两天了比我自己洗得干净，真是早买早享受。清洁很好商家回复：一个暖心的好评，给予我们一天愉快的心情。有人惦记，再远的路，也是近的。有人挂念，再淡的水，也是甜的。有人支持，再冷的天，心也是暖的。感恩遇见！我们将更加热情，更加努力，更加专业的为您服务哦！ 更多,5,2025年3月25,,,,否,一个暖心的好评，给予我们一天愉快的心情。有人惦记，再远的路，也是近的。有人挂念，再淡的水，也是甜的。有人支持，再冷的天，心也是暖的。感恩遇见！我们将更加热情，更加努力，更加专业的为您服务哦！ 更多
r_1771737727483_472,tmall,**,,s**82024年10月30日已购：JPCD6E-02-B-NF1 13套 白色01该用户未填写评价内容34天后追评：使用还可以。安装退费太**了。说的能退安装人工费，结果师傅传上去的没写人工费，都写了人工费。又去找师傅，师傅手写了一张，客服又说不行，电子工单上没改。师傅又说改不了，客服说电子单不行，就卡住了。这退安装人工费是假的呀，根本退不了商家回复：亲爱的太粉大人，您先消消气~方小太看到您的反馈马不停蹄地赶来了~很抱歉没能给您带来一次满意的购物体验，已将您的情况反馈给工作人员核实处理。您有任何问题可以随时联系我们在线客服，每位客服都是您的专属顾问，负责为您解答一切疑问哦~~不管我们的距离有多遥远，关怀您的心是永远不变的~更多,5,2024年10月30,,使用还可以。安装退费太**了。说的能退安装人工费，结果师傅传上去的没写人工费，都写了人工费。又去找师傅，师傅手写了一张，客服又说不行，电子工单上没改。师傅又说改不了，客服说电子单不行，就卡住了。这退安装人工费是假的呀，根本退不了商家回复：亲爱的太粉大人，您先消消气~方小太看到您的反馈马不停蹄地赶来了~很抱歉没能给您带来一次满意的购物体验，已将您的情况反馈给工作人员核实处理。您有任何问题可以随时联系我们在线客服，每位客服都是您的专属顾问，负责为您解答一切疑问哦~~不管我们的距离有多遥远，关怀您的心是永远不变的~更多,,否,亲爱的太粉大人，您先消消气~方小太看到您的反馈马不停蹄地赶来了~很抱歉没能给您带来一次满意的购物体验，已将您的情况反馈给工作人员核实处理。您有任何问题可以随时联系我们在线客服，每位客服都是您的专属顾问，负责为您解答一切疑问哦~~不管我们的距离有多遥远，关怀您的心是永远不变的~更多
r_1771737727483_473,tmall,,,匿名买家2024年10月22日已购：JPCD12E-NT01S 13套 黑色11该用户未填写评价内容41天后追评：别买了，正常用的碗都洗不干净！！！商家回复：尊敬的顾客，感谢您的支持与选购~关于购买产品难以清洗的问题，我们深感遗憾。我们已安排专业人员为您提供更详细的清洁指导或解决方案。再次对您的不便表示歉意，请相信您的满意是我们不懈追求的目标，方小太后续将竭诚为您服务~更多,5,2024年10月22,,别买了，正常用的碗都洗不干净！！！商家回复：尊敬的顾客，感谢您的支持与选购~关于购买产品难以清洗的问题，我们深感遗憾。我们已安排专业人员为您提供更详细的清洁指导或解决方案。再次对您的不便表示歉意，请相信您的满意是我们不懈追求的目标，方小太后续将竭诚为您服务~更多,,否,尊敬的顾客，感谢您的支持与选购~关于购买产品难以清洗的问题，我们深感遗憾。我们已安排专业人员为您提供更详细的清洁指导或解决方案。再次对您的不便表示歉意，请相信您的满意是我们不懈追求的目标，方小太后续将竭诚为您服务~更多
r_1771737727483_475,tmall,,,匿名买家2024年11月29日已购：JPCD12E-NT01S 13套 黑色00收到了还没安装，小巧适合小户型厨房！商家回复：确认过眼神，你是对的人。相信我们的产品不会让您失望的，后期需要安装了可以拨打我司热线952315预约，24小时热线竭诚为您服务！未来是让人想象不到的，所以才有所期待，我一直在期待着您使用满意~~ 更多,5,2024年11月29,,,,否,确认过眼神，你是对的人。相信我们的产品不会让您失望的，后期需要安装了可以拨打我司热线952315预约，24小时热线竭诚为您服务！未来是让人想象不到的，所以才有所期待，我一直在期待着您使用满意~~ 更多
r_1771737727483_476,tmall,,,匿名买家2024年7月23日已购：JPCD12E-NT01S 13套 黑色111确实挺好 发货快 送货及时 安装师傅态度好 质量看着很好清洁很好商家回复：愿我们的团队能继续陪伴您度过每一个美好的时刻，无论是晴天、雨天还是阴天，都愿您拥有愉快的心情和幸福的时光。感谢您选择方太，我们会一直与您相伴，共同创造更多美好的回忆。 更多,5,2024年7月23,,,,否,愿我们的团队能继续陪伴您度过每一个美好的时刻，无论是晴天、雨天还是阴天，都愿您拥有愉快的心情和幸福的时光。感谢您选择方太，我们会一直与您相伴，共同创造更多美好的回忆。 更多
r_1771737727483_477,tmall,祥**宝,,祥**宝2025年5月27日已购：JPCD6E-02-B-NF1 14套 白色036师傅服务态度非常好，有耐心讲解，安装好后迫不及待试一试效果，洗得干净同时又能消毒，既能解放双手，又做到了碗筷消毒的作用，合适我们家一家四口日常用量。清洁很好商家回复：正是拥有一批像您这样的客户，我们才能一步步走到今天。谢谢太粉对咱服务技师的肯定！极致的服务来源于我们对您的重视。我们的产品让您动心，我们的服务让您省心，我们的细节让您放心，后续的使用让您舒心，这是我们孜孜不倦的追求！永远相信美好的事情即将发生~更多,5,2025年5月27,,,,否,正是拥有一批像您这样的客户，我们才能一步步走到今天。谢谢太粉对咱服务技师的肯定！极致的服务来源于我们对您的重视。我们的产品让您动心，我们的服务让您省心，我们的细节让您放心，后续的使用让您舒心，这是我们孜孜不倦的追求！永远相信美好的事情即将发生~更多
r_1771737727483_478,tmall,用**,,用**82025年5月26日已购：JPCD6E-02-B-NF1 14套 白色00声音大小：售后服务很好，大品牌值得信赖。 清洁很好商家回复：不早不晚，恰是适时遇见的时候。我们也一直坚信，真正能打动人心的除了独特的设计和高品质外，更需要真挚用心的服务。我们一直坚信，没有最好只有更好，我们会用更好的产品和服务来回报我们的太粉。更多,5,2025年5月26,,,,否,不早不晚，恰是适时遇见的时候。我们也一直坚信，真正能打动人心的除了独特的设计和高品质外，更需要真挚用心的服务。我们一直坚信，没有最好只有更好，我们会用更好的产品和服务来回报我们的太粉。更多
r_1771737727483_479,tmall,妙**主,,妙**主2025年7月13日已购：JPCD12E-NT01S 14套 黑色01该用户未填写评价内容31天后追评：安装的时候遇到一点小问题，尺寸预留差了0.4cm，提醒各位如果上面有挡板的话一定要留外机尺寸而不是开孔尺寸。师傅第一天来没装上，第二天等装修师傅调整好再来安装，方太的服务还是不错的！商家回复：晨光如水，静洒~晨念如风，净盈~听时光莞尔一笑，一抹心愫悠然，潋滟了无语的情怀，轻轻绽放生命的芬芳~产品您值得拥有！更多,5,2025年7月13,,安装的时候遇到一点小问题，尺寸预留差了0.4cm，提醒各位如果上面有挡板的话一定要留外机尺寸而不是开孔尺寸。师傅第一天来没装上，第二天等装修师傅调整好再来安装，方太的服务还是不错的！商家回复：晨光如水，静洒~晨念如风，净盈~听时光莞尔一笑，一抹心愫悠然，潋滟了无语的情怀，轻轻绽放生命的芬芳~产品您值得拥有！更多,,否,晨光如水，静洒~晨念如风，净盈~听时光莞尔一笑，一抹心愫悠然，潋滟了无语的情怀，轻轻绽放生命的芬芳~产品您值得拥有！更多
r_1771737727483_480,tmall,腹**果,,腹**果2025年5月26日已购：JPCD12E-NT01S 14套 黑色252声音大小：静音 清洗容量：14 套 其他特色：托管 非常好，到手到现在已经用了 6 次，把家里所有的碗筷都拿来洗一遍 清洁很好商家回复：亲爱的顾客，看到您那么满意，我们也是万分开心呐，您对我们的满意就是对我们最大的支持，我们会越做越好，争取让越来越多的人满意，感谢您的大力支持！愿您宝贝用的好，永远没烦恼。更多,5,2025年5月26,,,,否,亲爱的顾客，看到您那么满意，我们也是万分开心呐，您对我们的满意就是对我们最大的支持，我们会越做越好，争取让越来越多的人满意，感谢您的大力支持！愿您宝贝用的好，永远没烦恼。更多
r_1771737727483_481,tmall,,,匿名买家2024年8月24日已购：JPCD12E-NT01S 13套 黑色028看外观设计很好，还没开始使用清洁很好商家回复：非常感谢您对我们团队的认可，尽管您还未正式使用我们的产品，但您的信任和期待已经给了我们巨大的动力。期待您使用后的追评。 更多,5,2024年8月24,,。 更多,,否,非常感谢您对我们团队的认可，尽管您还未正式使用我们的产品，但您的信任和期待已经给了我们巨大的动力。期待您使用后的追评。 更多
r_1771737727483_482,tmall,用**,,用**12025年5月6日已购：JPCD12E-NT01S 13套 黑色00声音大小：不大 清洗容量：适合现代家庭 其他特色：客服专业、热情、耐心。安装师傅是方太的专业人员，安装完后还耐心指导操作。很愉快的一次购物。 清洁很好商家回复：亲爱的顾客，感谢您如此用心的好评！您的认可让我们整个团队都备受鼓舞~能为您提供满意的购物体验是我们的荣幸，方太会继续努力，不负每一位顾客的信任与支持！更多,5,2025年5月6,,,,否,亲爱的顾客，感谢您如此用心的好评！您的认可让我们整个团队都备受鼓舞~能为您提供满意的购物体验是我们的荣幸，方太会继续努力，不负每一位顾客的信任与支持！更多
r_1771737727483_483,tmall,后**子,,后**子2024年10月17日已购：JPCD12E-NT01S 13套 黑色014发货很快，第二天就到货，安装师傅第三天来安装。各方面响应速度非常OK。清洁很好商家回复：感谢您在百忙之中，给我们做出的评价。所有值得一做的事情都要去做好，当然，任何事情都不如我们的产品使您快乐更值得做好。希望您永远记得有我们伴在您的身边，我们时刻准备着再次为您服务！ 更多,5,2024年10月17,,,,否,感谢您在百忙之中，给我们做出的评价。所有值得一做的事情都要去做好，当然，任何事情都不如我们的产品使您快乐更值得做好。希望您永远记得有我们伴在您的身边，我们时刻准备着再次为您服务！ 更多
r_1771737727483_484,tmall,用**,,用**92024年10月7日已购：JPCD6E-02-B-NF1 13套 白色01总体满意商家回复：时光飞逝，但您的赞美和肯定始终伴随着我们。愿我成为您心间珍贵的宝贝，独自欣赏时心生喜悦，向人展示时满怀自豪。不管外界如何嘈杂，您只需始终如一地站在我身边就完美(★ᴗ★)~~ 更多,5,2024年10月7,,,,否,时光飞逝，但您的赞美和肯定始终伴随着我们。愿我成为您心间珍贵的宝贝，独自欣赏时心生喜悦，向人展示时满怀自豪。不管外界如何嘈杂，您只需始终如一地站在我身边就完美(★ᴗ★)~~ 更多
r_1771737727483_485,tmall,**,,t**02025年4月13日已购：JPCD12E-NT01S 13套 黑色01该用户未填写评价内容58天后追评：装修之初网选烘烤机和洗碗机，我记得当时只有方太的小严，在我未定品时耐心、仔细的帮我介绍和推荐适合的产品，请师傅到家里查看是否具备安装条件，没有着急的催促我给好评，没有乱七八糟的推送各种轰炸信息，这是我第一时间锁定方太的原由。 今天负责安装的孙师傅也是极好的，麻利干脆、笑呵呵的，非常顺利的完成了工作。 装修中尚未保洁，忘记拍完工图了。过程中测试了一下产品，应该没有啥问题，外观也挺好看的。除了产品外，想说方太的工作人员的选拔太优秀啦。👍商家回复：您的好评是对我们工作最温暖的肯定！每一个字都饱含着您的心意，让我们倍感珍惜。在未来的服务中，我们会继续保持热忱，以更贴心的关怀、更高效的服务，为您解决每一个问题！更多,5,2025年4月13,,装修之初网选烘烤机和洗碗机，我记得当时只有方太的小严，在我未定品时耐心、仔细的帮我介绍和推荐适合的产品，请师傅到家里查看是否具备安装条件，没有着急的催促我给好评，没有乱七八糟的推送各种轰炸信息，这是我第一时间锁定方太的原由。 今天负责安装的孙师傅也是极好的，麻利干脆、笑呵呵的，非常顺利的完成了工作。 装修中尚未保洁，忘记拍完工图了。过程中测试了一下产品，应该没有啥问题，外观也挺好看的。除了产品外，想说方太的工作人员的选拔太优秀啦。👍商家回复：您的好评是对我们工作最温暖的肯定！每一个字都饱含着您的心意，让我们倍感珍惜。在未来的服务中，我们会继续保持热忱，以更贴心的关怀、更高效的服务，为您解决每一个问题！更多,,否,您的好评是对我们工作最温暖的肯定！每一个字都饱含着您的心意，让我们倍感珍惜。在未来的服务中，我们会继续保持热忱，以更贴心的关怀、更高效的服务，为您解决每一个问题！更多
r_1771737727483_486,tmall,,,匿名买家2025年4月30日已购：JPCD12E-NT01S 13套 黑色046家里厨房小，方太这一款刚好合适，安装师傅也很专业，安装后厨门处理的很好，洗碗机也洗的很干净，满意！清洁很好商家回复：亲爱的顾客，感谢您如此用心的好评！您的认可让我们整个团队都备受鼓舞~能为您提供满意的购物体验是我们的荣幸，方太会继续努力，不负每一位顾客的信任与支持！更多,5,2025年4月30,,,,否,亲爱的顾客，感谢您如此用心的好评！您的认可让我们整个团队都备受鼓舞~能为您提供满意的购物体验是我们的荣幸，方太会继续努力，不负每一位顾客的信任与支持！更多
r_1771737727483_487,tmall,**,,t**x2024年12月3日已购：JPCD12E-NT01S 13套 黑色00清洗容量：正好 声音大小：正常 清洁很好商家回复：很荣幸您选择了方太，愿陪您开心度过每一天~您的句句认可和肯定，真实的话语，让我们不由间又多了一份信心，我们会不忘初心，做到更好。我们成长的路上有风有雨，有阳光也有欢笑，最不能缺少的，就是您的支持和鼓励！更多,5,2024年12月3,,,,否,很荣幸您选择了方太，愿陪您开心度过每一天~您的句句认可和肯定，真实的话语，让我们不由间又多了一份信心，我们会不忘初心，做到更好。我们成长的路上有风有雨，有阳光也有欢笑，最不能缺少的，就是您的支持和鼓励！更多
r_1771737727483_488,tmall,不**啦,,不**啦2025年10月23日已购：JPCD12E-NT01S 14套 黑色03非常不错 价格划算 大小合适 安装免费且方便，师傅安装认真 美观，大气，推荐购买商家回复：收到你的反馈啦！从价格、尺寸的满意，到免费安装的便捷，再到师傅认真装出的大气美观，每一点都戳中了好体验的关键，还愿意推荐给别人，真的特别感动～我们会继续保持这份品质与服务，之后使用有需要，找我们咨询即可～更多,5,2025年10月23,,,,否,收到你的反馈啦！从价格、尺寸的满意，到免费安装的便捷，再到师傅认真装出的大气美观，每一点都戳中了好体验的关键，还愿意推荐给别人，真的特别感动～我们会继续保持这份品质与服务，之后使用有需要，找我们咨询即可～更多
r_1771737727483_489,tmall,**,,t**p2024年4月2日已购：JPCD12E-NF1.i 12套 白色06非常不错，很好用商家回复：一个温和的笑容，一个满意的评语，像那冬日暖阳，夏日清风，给予了我们希望与动力，感恩一路相伴的您！ 更多,5,2024年4月2,,,,否,一个温和的笑容，一个满意的评语，像那冬日暖阳，夏日清风，给予了我们希望与动力，感恩一路相伴的您！ 更多
r_1771737727483_490,tmall,可**,,可**32025年6月4日已购：JPCD12E-NT01S 14套 黑色10还行商家回复：简单的话语，入心的是欣喜，是吉言，是执着难免。我们定会在好评的道路上勇往直前。方太定会为您们准备更好的宝贝和更好的服务，欢迎再次光临哦~更多31天后追评：差评，差评，买了两个月了，没见过这么离谱的事，销售说带烘干功能，现在洗完壁内全是水珠，售后解决问题也是敷衍了事，还怀疑说我们没有操作合理，自己家的产品不知道性能和品性吗？前篇后后也就叫了好多次售后，只有一次是洗完后内壁无水，就两侧少量水珠，勉强接受，后面几次都是有水珠的，师傅每次过来也没有得到很好的解决，，商家回复：亲爱的太粉，您好！很抱歉给您带来不好的体验了，我们非常重视您的反馈，您的问题我们已经反馈专员跟进。在此期间，给您造成的不便，希望您多多谅解。未来，我们会再接再厉，不断优化产品和服务，期待能给您带来更好的体验！祝您生活愉快~更多,5,2025年6月4,,差评，差评，买了两个月了，没见过这么离谱的事，销售说带烘干功能，现在洗完壁内全是水珠，售后解决问题也是敷衍了事，还怀疑说我们没有操作合理，自己家的产品不知道性能和品性吗？前篇后后也就叫了好多次售后，只有一次是洗完后内壁无水，就两侧少量水珠，勉强接受，后面几次都是有水珠的，师傅每次过来也没有得到很好的解决，，商家回复：亲爱的太粉，您好！很抱歉给您带来不好的体验了，我们非常重视您的反馈，您的问题我们已经反馈专员跟进。在此期间，给您造成的不便，希望您多多谅解。未来，我们会再接再厉，不断优化产品和服务，期待能给您带来更好的体验！祝您生活愉快~更多,,否,简单的话语，入心的是欣喜，是吉言，是执着难免。我们定会在好评的道路上勇往直前。方太定会为您们准备更好的宝贝和更好的服务，欢迎再次光临哦~更多31天后追评：差评，差评，买了两个月了，没见过这么离谱的事，销售说带烘干功能，现在洗完壁内全是水珠，售后解决问题也是敷衍了事，还怀疑说我们没有操作合理，自己家的产品不知道性能和品性吗？前篇后后也就叫了好多次售后，只有一次是洗完后内壁无水，就两侧少量水珠，勉强接受，后面几次都是有水珠的，师傅每次过来也没有得到很好的解决，，商家回复：亲爱的太粉，您好！很抱歉给您带来不好的体验了，我们非常重视您的反馈，您的问题我们已经反馈专员跟进。在此期间，给您造成的不便，希望您多多谅解。未来，我们会再接再厉，不断优化产品和服务，期待能给您带来更好的体验！祝您生活愉快~更多
r_1771737727483_491,tmall,,,匿名买家2025年6月5日已购：JPCD12E-NT01S 14套 黑色02该用户未填写评价内容23天后追评：已经收到货了商家回复：太荣幸能得到您的认可！您的好评我们第一时间分享给了整个团队，大家都备受鼓舞，以后定会以更贴心的服务回馈您！更多,5,2025年6月5,,已经收到货了商家回复：太荣幸能得到您的认可！您的好评我们第一时间分享给了整个团队，大家都备受鼓舞，以后定会以更贴心的服务回馈您！更多,,否,太荣幸能得到您的认可！您的好评我们第一时间分享给了整个团队，大家都备受鼓舞，以后定会以更贴心的服务回馈您！更多
r_1771737727483_492,tmall,翠**由,,翠**由2025年8月21日已购：JPCD12E-NT01S 14套 黑色01比第一代安静好用商家回复：感谢太粉对我们产品的认可~方太产品质量可靠、性能强劲，相信您会越来越喜欢它的。更多,5,2025年8月21,,,,否,感谢太粉对我们产品的认可~方太产品质量可靠、性能强劲，相信您会越来越喜欢它的。更多
r_1771737727483_493,tmall,巴**量,,巴**量2025年5月6日已购：JPCD12E-NT01S 13套 黑色251该用户未填写评价内容19天后追评：非常好，性价比比较高，国货家电首选，推荐大家购买。商家回复：再动听的甜言蜜语，都敌不过您的一份深刻肯定，如果您在使用过程中遇到任何问题，请不要犹豫与我们联系，我们期待能够继续为您服务~(*╹▽╹*)~更多,5,2025年5月6,,非常好，性价比比较高，国货家电首选，推荐大家购买。商家回复：再动听的甜言蜜语，都敌不过您的一份深刻肯定，如果您在使用过程中遇到任何问题，请不要犹豫与我们联系，我们期待能够继续为您服务~(*╹▽╹*)~更多,,否,再动听的甜言蜜语，都敌不过您的一份深刻肯定，如果您在使用过程中遇到任何问题，请不要犹豫与我们联系，我们期待能够继续为您服务~(*╹▽╹*)~更多
r_1771737727483_494,tmall,,,匿名买家2024年6月12日已购：JPCD12E-NT01S 13套 黑色07挺好用的，洗的很干净，就是保洁费电，所以建议不用开启保洁就可以了。清洁很好商家回复：尊敬的太粉您好，抱歉给您的这次购物留下小小的遗憾，下次我们会做得更好。您后续有任何问题都可以联系我们在线客服解决哦。祝您生活愉快！更多,5,2024年6月12,,,,否,尊敬的太粉您好，抱歉给您的这次购物留下小小的遗憾，下次我们会做得更好。您后续有任何问题都可以联系我们在线客服解决哦。祝您生活愉快！更多
r_1771737727483_496,tmall,,,匿名买家2024年10月29日已购：JPCD12E-NT01S 13套 黑色00服务很好，安装师傅不错商家回复：遇见你总想给你最好的见面礼！您的赞许让我们充满动力。感谢您的支持，我们也一定会以最优质的产品，最优秀的服务回馈您们。今后的日子里，还请主人多多关照哦。更多,5,2024年10月29,,,,否,遇见你总想给你最好的见面礼！您的赞许让我们充满动力。感谢您的支持，我们也一定会以最优质的产品，最优秀的服务回馈您们。今后的日子里，还请主人多多关照哦。更多
